"TimeStep","Time","f_17-0:0","f_17-0:1","f_17-0:2","Points:0","Points:1","Points:2"
165,1.66,0,0,0,0.22211,0.15516,0
165,1.66,0,0,0,0.225,0.1567,0
165,1.66,0,0,0,0.22778,0.15843,0
165,1.66,0,0,0,0.23044,0.16033,0
165,1.66,0,0,0,0.23297,0.16241,0
165,1.66,0,0,0,0.23536,0.16464,0
165,1.66,0,0,0,0.23759,0.16703,0
165,1.66,0,0,0,0.23967,0.16956,0
165,1.66,0,0,0,0.24157,0.17222,0
165,1.66,0,0,0,0.2433,0.175,0
165,1.66,0,0,0,0.24484,0.17789,0
165,1.66,0,0,0,0.24619,0.18087,0
165,1.66,0,0,0,0.24735,0.18393,0
165,1.66,0,0,0,0.2483,0.18706,0
165,1.66,0,0,0,0.24904,0.19025,0
165,1.66,0,0,0,0.24957,0.19347,0
165,1.66,0,0,0,0.24989,0.19673,0
165,1.66,0.23365,0.010075,0,0.45461,0.0083228,0
165,1.66,0.26901,-0.003674,0,0.44326,0.40123,0
165,1.66,0.15534,0.0013281,0,1.655,0.40134,0
165,1.66,0.12135,0.0015784,0,1.5647,0.40159,0
165,1.66,0.095136,0.0011311,0,1.485,0.40155,0
165,1.66,0.088879,-0.00041652,0,1.3851,0.40125,0
